 x,y,r4,w1,r3,r2,w2,r1,r0,f1,f2,bw1,bw2,bw1-1,bw1-2,bw2-1,bw2-2
10,10,4.25,0.25,4,3.75,1.25,2.5,0.5,8.389,15.800,0.391,3.616,8.139,8.531,13.762,17.378
10,10,4.25,0.25,4,3.75,1.5,2.25,0.5,8.420,16.937,0.380,-1.000,8.179,8.559,14.617,-1.000
10,10,4.25,0.25,4,3.75,1.75,2,0.5,8.430,18.000,0.387,-1.000,8.186,8.573,15.634,-1.000
10,10,4.25,0.25,4,3.75,2,1.75,0.5,8.410,-1.000,0.396,-1.000,8.163,8.558,16.528,-1.000
10,10,4.25,0.25,4,3.75,2.25,1.5,0.5,8.430,-1.000,0.692,-1.000,8.183,8.874,17.354,-1.000
10,10,4.25,0.25,4,3.75,2.5,1.25,0.5,8.420,-1.000,0.390,-1.000,8.182,8.572,17.945,-1.000
10,10,4.25,0.25,4,3.75,2.75,1,0.5,8.411,-1.000,0.389,-1.000,8.171,8.560,-1.000,-1.000
10,10,4.25,0.25,4,3.75,3,0.75,0.5,8.430,-1.000,0.393,-1.000,8.190,8.583,-1.000,-1.000
10,10,4.25,0.25,4,3.75,0.25,3.5,0.75,8.460,11.540,0.342,2.295,8.221,8.563,10.349,12.644
10,10,4.25,0.25,4,3.75,0.5,3.25,0.75,8.311,12.450,0.353,2.635,8.071,8.424,11.058,13.693
10,10,4.25,0.25,4,3.75,0.75,3,0.75,8.395,13.470,0.367,2.940,8.157,8.523,11.875,14.815
10,10,4.25,0.25,4,3.75,1,2.75,0.75,8.410,14.530,0.370,3.257,8.169,8.540,12.745,16.002
10,10,4.25,0.25,4,3.75,1.25,2.5,0.75,8.410,15.710,0.387,3.555,8.166,8.553,13.704,17.259
10,10,4.25,0.25,4,3.75,1.5,2.25,0.75,8.411,16.840,0.412,-1.000,8.145,8.557,14.605,-1.000
10,10,4.25,0.25,4,3.75,1.75,2,0.75,8.430,18.000,0.390,-1.000,8.188,8.578,15.567,-1.000
10,10,4.25,0.25,4,3.75,2,1.75,0.75,8.410,-1.000,0.390,-1.000,8.170,8.560,16.493,-1.000
10,10,4.25,0.25,4,3.75,2.25,1.5,0.75,8.420,-1.000,0.398,-1.000,8.169,8.567,17.319,-1.000
10,10,4.25,0.25,4,3.75,2.5,1.25,0.75,8.430,-1.000,0.393,-1.000,8.190,8.583,17.947,-1.000
10,10,4.25,0.25,4,3.75,2.75,1,0.75,8.410,-1.000,0.391,-1.000,8.168,8.559,-1.000,-1.000
10,10,4.25,0.25,4,3.75,0.25,3.5,1,8.460,11.480,0.349,2.226,8.216,8.565,10.319,12.545
10,10,4.25,0.25,4,3.75,0.5,3.25,1,8.400,12.390,0.356,2.526,8.161,8.517,11.055,13.581
10,10,4.25,0.25,4,3.75,0.75,3,1,8.381,13.350,0.358,2.843,8.150,8.508,11.785,14.628
10,10,4.25,0.25,4,3.75,1,2.75,1,8.340,14.370,0.363,3.101,8.107,8.470,12.652,15.753
10,10,4.25,0.25,4,3.75,1.25,2.5,1,8.390,15.550,0.389,3.396,8.144,8.532,13.616,17.012
10,10,4.25,0.25,4,3.75,1.5,2.25,1,8.430,16.630,0.396,-1.000,8.179,8.575,14.517,-1.000
10,10,4.25,0.25,4,3.75,1.75,2,1,8.407,17.810,0.402,-1.000,8.155,8.557,15.487,-1.000
10,10,4.25,0.25,4,3.75,2,1.75,1,8.410,-1.000,0.407,-1.000,8.152,8.559,16.372,-1.000
10,10,4.25,0.25,4,3.75,2.25,1.5,1,8.410,-1.000,0.397,-1.000,8.157,8.553,17.200,-1.000
10,10,4.25,0.25,4,3.75,2.5,1.25,1,8.420,-1.000,0.396,-1.000,8.170,8.566,17.915,-1.000
10,10,4.25,0.25,4,3.75,0.25,3.5,1.25,8.420,11.400,0.351,2.141,8.180,8.531,10.291,12.432
10,10,4.25,0.25,4,3.75,0.5,3.25,1.25,8.380,12.250,0.377,2.350,8.125,8.502,10.986,13.336
10,10,4.25,0.25,4,3.75,0.75,3,1.25,8.384,13.179,0.379,2.638,8.138,8.517,11.744,14.382
10,10,4.25,0.25,4,3.75,1,2.75,1.25,8.320,14.160,0.366,2.895,8.084,8.450,12.549,15.444
10,10,4.25,0.25,4,3.75,1.25,2.5,1.25,8.260,15.210,0.358,3.180,8.045,8.402,13.389,16.569
10,10,4.25,0.25,4,3.75,1.5,2.25,1.25,8.400,16.340,0.388,3.287,8.151,8.539,14.396,17.683
10,10,4.25,0.25,4,3.75,1.75,2,1.25,8.430,17.470,0.394,-1.000,8.182,8.576,15.284,-1.000
10,10,4.25,0.25,4,3.75,2,1.75,1.25,8.430,-1.000,0.391,-1.000,8.186,8.576,16.254,-1.000
10,10,4.25,0.25,4,3.75,2.25,1.5,1.25,8.420,-1.000,0.397,-1.000,8.175,8.572,17.193,-1.000
10,10,4.25,0.25,4,3.75,0.25,3.5,1.5,8.281,11.260,0.325,2.019,8.055,8.380,10.198,12.217
10,10,4.25,0.25,4,3.75,0.5,3.25,1.5,8.340,12.080,0.358,2.184,8.106,8.465,10.903,13.087
10,10,4.25,0.25,4,3.75,0.75,3,1.5,8.390,12.960,0.370,2.360,8.148,8.518,11.659,14.019
10,10,4.25,0.25,4,3.75,1,2.75,1.5,8.380,13.900,0.377,2.632,8.138,8.516,12.416,15.048
10,10,4.25,0.25,4,3.75,1.25,2.5,1.5,8.350,14.860,0.363,2.803,8.122,8.485,13.219,16.022
10,10,4.25,0.25,4,3.75,1.5,2.25,1.5,8.400,15.920,0.396,2.944,8.144,8.540,14.154,17.098
10,10,4.25,0.25,4,3.75,1.75,2,1.5,8.430,17.020,0.390,-1.000,8.185,8.576,15.127,-1.000
10,10,4.25,0.25,4,3.75,2,1.75,1.5,8.410,-1.000,0.396,-1.000,8.167,8.563,16.153,-1.000
10,10,4.25,0.25,4,3.75,0.25,3.5,1.75,8.480,11.140,0.379,1.759,8.220,8.599,10.211,11.970
10,10,4.25,0.25,4,3.75,0.5,3.25,1.75,8.400,11.880,0.369,1.941,8.152,8.521,10.830,12.771
10,10,4.25,0.25,4,3.75,0.75,3,1.75,8.400,12.700,0.387,2.090,8.141,8.527,11.526,13.616
10,10,4.25,0.25,4,3.75,1,2.75,1.75,8.420,13.570,0.375,2.230,8.173,8.548,12.298,14.528
10,10,4.25,0.25,4,3.75,1.25,2.5,1.75,8.360,14.460,0.395,2.361,8.106,8.501,13.056,15.417
10,10,4.25,0.25,4,3.75,1.5,2.25,1.75,8.240,15.400,0.386,2.600,8.000,8.386,13.805,16.405
10,10,4.25,0.25,4,3.75,1.75,2,1.75,8.401,16.490,0.400,2.458,8.149,8.549,14.918,17.376
10,10,4.25,0.25,4,3.75,0.25,3.5,2,8.420,10.910,0.377,1.551,8.159,8.536,10.079,11.630
10,10,4.25,0.25,4,3.75,0.5,3.25,2,8.418,11.630,0.376,1.630,8.171,8.547,10.751,12.381
10,10,4.25,0.25,4,3.75,0.75,3,2,8.430,12.400,0.376,1.789,8.185,8.561,11.376,13.165
10,10,4.25,0.25,4,3.75,1,2.75,2,8.430,13.180,0.389,1.860,8.176,8.565,12.099,13.959
10,10,4.25,0.25,4,3.75,1.25,2.5,2,8.410,14.010,0.380,0.022,8.174,8.554,14.857,14.879
10,10,4.25,0.25,4,3.75,1.5,2.25,2,8.350,14.960,0.396,1.983,8.103,8.498,13.710,15.693
10,10,4.25,0.25,4,3.75,0.25,3.5,2.25,8.470,10.715,0.385,1.324,8.203,8.588,9.999,11.323
10,10,4.25,0.25,4,3.75,0.5,3.25,2.25,8.400,11.360,0.376,1.398,8.147,8.523,10.575,11.973
10,10,4.25,0.25,4,3.75,0.75,3,2.25,8.421,12.030,0.379,1.463,8.176,8.556,11.198,12.661
10,10,4.25,0.25,4,3.75,1,2.75,2.25,8.380,13.752,0.375,1.521,8.141,8.516,11.843,13.364
10,10,4.25,0.25,4,3.75,1.25,2.5,2.25,8.420,13.570,0.392,1.444,8.166,8.558,12.677,14.121
10,10,4.25,0.25,4,3.75,0.25,3.5,2.5,8.430,10.451,0.380,1.079,8.171,8.551,9.863,10.942
10,10,4.25,0.25,4,3.75,0.5,3.25,2.5,8.330,11.030,0.386,1.133,8.076,8.462,10.379,11.512
10,10,4.25,0.25,4,3.75,0.75,3,2.5,8.410,11.640,0.389,1.141,8.153,8.542,10.967,12.108
10,10,4.25,0.25,4,3.75,1,2.75,2.5,8.400,12.380,0.384,1.121,8.155,8.539,11.694,12.815
10,10,4.25,0.25,4,3.75,0.25,3.5,2.75,8.420,10.210,0.379,0.839,8.162,8.541,9.751,10.590
10,10,4.25,0.25,4,3.75,0.5,3.25,2.75,8.400,10.760,0.372,0.863,8.157,8.529,10.262,11.125
10,10,4.25,0.25,4,3.75,0.75,3,2.75,8.360,11.350,0.000,0.839,8.114,8.114,10.851,11.690
10,10,4.25,0.25,4,3.75,0.25,3.5,3,8.430,9.960,0.396,0.624,8.163,8.559,9.623,10.247
10,10,4.25,0.25,4,3.75,0.5,3.25,3,8.390,10.500,0.392,0.609,8.133,8.525,10.147,10.756
10,10,4.25,0.25,4,3.75,0.25,3.5,3.25,8.411,9.740,0.398,0.409,8.141,8.540,9.518,9.926
10,10,4.25,0.5,3.75,3.5,0.25,3.25,0.5,8.980,12.540,0.502,2.538,8.633,9.135,11.240,13.778
10,10,4.25,0.5,3.75,3.5,0.5,3,0.5,8.940,13.590,0.524,2.811,8.586,9.110,12.101,14.912
10,10,4.25,0.5,3.75,3.5,0.75,2.75,0.5,8.860,14.669,0.510,3.184,8.527,9.037,12.938,16.122
10,10,4.25,0.5,3.75,3.5,1,2.5,0.5,8.960,15.860,0.558,3.428,8.598,9.156,13.949,17.377
10,10,4.25,0.5,3.75,3.5,1.25,2.25,0.5,8.930,17.130,0.575,-1.000,8.560,9.135,14.978,-1.000
10,10,4.25,0.5,3.75,3.5,1.5,2,0.5,8.920,-1.000,0.569,-1.000,8.560,9.130,15.988,-1.000
10,10,4.25,0.5,3.75,3.5,1.75,1.75,0.5,8.940,-1.000,0.566,-1.000,8.589,9.156,16.929,-1.000
10,10,4.25,0.5,3.75,3.5,2,1.5,0.5,8.940,-1.000,0.562,-1.000,8.585,9.147,17.736,-1.000
10,10,4.25,0.5,3.75,3.5,2.25,1.25,0.5,8.950,-1.000,0.578,-1.000,8.589,9.168,-1.000,-1.000
10,10,4.25,0.5,3.75,3.5,2.5,1,0.5,8.950,-1.000,0.569,-1.000,8.596,9.165,-1.000,-1.000
10,10,4.25,0.5,3.75,3.5,2.75,0.75,0.5,8.950,-1.000,0.570,-1.000,8.593,9.163,-1.000,-1.000
10,10,4.25,0.5,3.75,3.5,0.25,3.25,0.75,8.940,12.500,0.504,2.499,8.592,9.096,11.214,13.713
10,10,4.25,0.5,3.75,3.5,0.5,3,0.75,8.930,13.530,0.525,2.751,8.575,9.100,12.069,14.820
10,10,4.25,0.5,3.75,3.5,0.75,2.75,0.75,8.850,14.590,0.508,3.071,8.523,9.031,12.914,15.985
10,10,4.25,0.5,3.75,3.5,1,2.5,0.75,8.920,15.780,0.566,3.348,8.555,9.121,13.915,17.263
10,10,4.25,0.5,3.75,3.5,1.25,2.25,0.75,8.940,16.970,0.563,-1.000,8.585,9.147,14.902,-1.000
10,10,4.25,0.5,3.75,3.5,1.5,2,0.75,8.940,-1.000,0.564,-1.000,8.586,9.150,15.926,-1.000
10,10,4.25,0.5,3.75,3.5,1.75,1.75,0.75,8.940,-1.000,0.567,-1.000,8.586,9.153,16.879,-1.000
10,10,4.25,0.5,3.75,3.5,2,1.5,0.75,8.770,-1.000,0.541,-1.000,8.432,8.974,17.550,-1.000
10,10,4.25,0.5,3.75,3.5,2.25,1.25,0.75,8.949,-1.000,0.573,-1.000,8.586,9.159,-1.000,-1.000
10,10,4.25,0.5,3.75,3.5,2.5,1,0.75,8.930,-1.000,0.574,-1.000,8.576,9.150,-1.000,-1.000
10,10,4.25,0.5,3.75,3.5,0.25,3.25,1,8.940,12.420,0.511,2.377,8.587,9.098,11.191,13.568
10,10,4.25,0.5,3.75,3.5,0.5,3,1,8.909,13.400,0.529,2.670,8.552,9.081,11.980,14.650
10,10,4.25,0.5,3.75,3.5,0.75,2.75,1,8.850,14.440,0.518,2.929,8.515,9.034,12.855,15.784
10,10,4.25,0.5,3.75,3.5,1,2.5,1,8.900,15.620,0.561,3.155,8.533,9.095,13.829,16.984
10,10,4.25,0.5,3.75,3.5,1.25,2.25,1,8.960,16.780,0.563,-1.000,8.602,9.165,14.784,-1.000
10,10,4.25,0.5,3.75,3.5,1.5,2,1,8.940,17.970,0.572,-1.000,8.571,9.143,15.794,-1.000
10,10,4.25,0.5,3.75,3.5,1.75,1.75,1,8.940,-1.000,0.568,-1.000,8.581,9.149,16.768,-1.000
10,10,4.25,0.5,3.75,3.5,2,1.5,1,8.960,-1.000,0.579,-1.000,8.588,9.167,17.621,-1.000
10,10,4.25,0.5,3.75,3.5,2.25,1.25,1,8.946,-1.000,0.578,-1.000,8.579,9.157,-1.000,-1.000
10,10,4.25,0.5,3.75,3.5,0.25,3.25,1.25,8.980,12.330,0.529,2.264,8.610,9.139,11.154,13.418
10,10,4.25,0.5,3.75,3.5,0.5,3,1.25,8.920,13.250,0.521,2.496,8.571,9.091,11.910,14.406
10,10,4.25,0.5,3.75,3.5,0.75,2.75,1.25,8.866,14.231,0.521,2.759,8.528,9.049,12.698,15.457
10,10,4.25,0.5,3.75,3.5,1,2.5,1.25,8.900,15.310,0.547,2.976,8.543,9.090,13.612,16.588
10,10,4.25,0.5,3.75,3.5,1.25,2.25,1.25,8.950,16.470,0.563,3.121,8.592,9.155,14.642,17.763
10,10,4.25,0.5,3.75,3.5,1.5,2,1.25,8.920,17.630,0.568,-1.000,8.569,9.136,15.618,-1.000
10,10,4.25,0.5,3.75,3.5,1.75,1.75,1.25,8.940,-1.000,0.565,-1.000,8.586,9.151,16.622,-1.000
10,10,4.25,0.5,3.75,3.5,2,1.5,1.25,8.941,-1.000,0.572,-1.000,8.581,9.154,17.578,-1.000
10,10,4.25,0.5,3.75,3.5,0.25,3.25,1.5,8.860,12.120,0.479,2.106,8.535,9.014,11.004,13.110
10,10,4.25,0.5,3.75,3.5,0.5,3,1.5,8.880,13.020,0.526,2.260,8.523,9.049,11.800,14.060
10,10,4.25,0.5,3.75,3.5,0.75,2.75,1.5,8.900,13.970,0.531,2.438,8.550,9.081,12.607,15.045
10,10,4.25,0.5,3.75,3.5,1,2.5,1.5,8.900,14.960,0.551,2.617,8.544,9.096,13.455,16.072
10,10,4.25,0.5,3.75,3.5,1.25,2.25,1.5,8.937,16.020,0.566,2.704,8.574,9.140,14.429,17.133
10,10,4.25,0.5,3.75,3.5,1.5,2,1.5,8.930,17.130,0.577,-1.000,8.566,9.142,15.387,-1.000
10,10,4.25,0.5,3.75,3.5,1.75,1.75,1.5,8.950,-1.000,0.570,-1.000,8.589,9.159,16.477,-1.000
10,10,4.25,0.5,3.75,3.5,0.25,3.25,1.75,8.960,11.930,0.536,1.811,8.585,9.120,10.966,12.777
10,10,4.25,0.5,3.75,3.5,0.5,3,1.75,8.940,12.760,0.534,1.950,8.586,9.119,11.692,13.642
10,10,4.25,0.5,3.75,3.5,0.75,2.75,1.75,8.551,13.618,0.526,2.116,8.506,9.032,12.406,14.522
10,10,4.25,0.5,3.75,3.5,1,2.5,1.75,8.822,14.540,0.538,2.228,8.474,9.012,13.221,15.449
10,10,4.25,0.5,3.75,3.5,1.25,2.25,1.75,8.870,15.530,0.554,2.306,8.519,9.073,14.132,16.438
10,10,4.25,0.5,3.75,3.5,1.5,2,1.75,8.930,16.660,0.561,2.271,8.582,9.143,15.228,17.499
10,10,4.25,0.5,3.75,3.5,0.25,3.25,2,8.910,11.630,0.511,1.545,8.558,9.070,10.811,12.356
10,10,4.25,0.5,3.75,3.5,0.5,3,2,8.920,12.430,0.531,1.613,8.570,9.100,11.546,13.159
10,10,4.25,0.5,3.75,3.5,0.75,2.75,2,8.930,13.250,0.554,1.703,8.561,9.115,12.271,13.974
10,10,4.25,0.5,3.75,3.5,1,2.5,2,8.889,14.080,0.552,1.744,8.532,9.084,13.044,14.788
10,10,4.25,0.5,3.75,3.5,1.25,2.25,2,8.920,15.050,0.553,1.755,8.573,9.126,13.966,15.721
10,10,4.25,0.5,3.75,3.5,0.25,3.25,2.25,8.950,11.400,0.549,1.264,8.570,9.119,10.712,11.976
10,10,4.25,0.5,3.75,3.5,0.5,3,2.25,8.930,12.090,0.564,1.323,8.552,9.116,11.342,12.665
10,10,4.25,0.5,3.75,3.5,0.75,2.75,2.25,8.920,12.790,0.576,1.358,8.549,9.126,11.998,13.356
10,10,4.25,0.5,3.75,3.5,1,2.5,2.25,8.930,13.640,0.554,1.321,8.575,9.130,12.838,14.159
10,10,4.25,0.5,3.75,3.5,0.25,3.25,2.5,8.970,11.120,0.573,0.983,8.576,9.149,10.592,11.575
10,10,4.25,0.5,3.75,3.5,0.5,3,2.5,8.900,11.700,0.555,0.998,8.528,9.084,11.138,12.136
10,10,4.25,0.5,3.75,3.5,0.75,2.75,2.5,8.920,12.430,0.550,0.961,8.560,9.110,11.852,12.813
10,10,4.25,0.5,3.75,3.5,0.25,3.25,2.75,8.941,10.800,0.551,0.728,8.566,9.116,10.407,11.135
10,10,4.25,0.5,3.75,3.5,0.5,3,2.75,8.920,11.400,0.548,0.716,8.557,9.105,10.995,11.711
10,10,4.25,0.5,3.75,3.5,0.25,3.25,3,8.950,10.560,0.576,0.465,8.564,9.140,10.305,10.770
10,10,4.25,0.75,3.5,3.25,0.25,3,0.5,9.586,13.600,0.607,2.754,9.127,9.735,12.181,14.935
10,10,4.25,0.75,3.5,3.25,0.5,2.75,0.5,9.560,14.730,0.681,3.036,9.107,9.788,13.112,16.148
10,10,4.25,0.75,3.5,3.25,0.75,2.5,0.5,9.589,15.940,0.719,3.220,9.126,9.845,14.178,17.398
10,10,4.25,0.75,3.5,3.25,1,2.25,0.5,9.590,17.190,0.751,-1.000,9.099,9.851,15.209,-1.000
10,10,4.25,0.75,3.5,3.25,1.25,2,0.5,9.590,-1.000,0.744,-1.000,9.110,9.854,16.284,-1.000
10,10,4.25,0.75,3.5,3.25,1.5,1.75,0.5,9.560,-1.000,0.745,-1.000,9.090,9.836,17.240,-1.000
10,10,4.25,0.75,3.5,3.25,1.75,1.5,0.5,9.586,-1.000,0.775,-1.000,9.099,9.874,-1.000,-1.000
10,10,4.25,0.75,3.5,3.25,2,1.25,0.5,9.580,-1.000,0.757,-1.000,9.103,9.860,-1.000,-1.000
10,10,4.25,0.75,3.5,3.25,2.25,1,0.5,9.550,-1.000,0.775,-1.000,9.071,9.846,-1.000,-1.000
10,10,4.25,0.75,3.5,3.25,2.5,0.75,0.5,9.570,-1.000,0.765,-1.000,9.091,9.856,-1.000,-1.000
10,10,4.25,0.75,3.5,3.25,0.25,3,0.75,9.570,13.543,0.641,2.679,9.134,9.775,12.146,14.825
10,10,4.25,0.75,3.5,3.25,0.5,2.75,0.75,9.550,14.660,0.673,2.961,9.099,9.772,13.076,16.037
10,10,4.25,0.75,3.5,3.25,0.75,2.5,0.75,9.591,15.850,0.753,3.144,9.096,9.849,14.125,17.269
10,10,4.25,0.75,3.5,3.25,1,2.25,0.75,9.590,17.040,0.735,-1.000,9.115,9.850,15.122,-1.000
10,10,4.25,0.75,3.5,3.25,1.25,2,0.75,9.590,-1.000,0.746,-1.000,9.113,9.860,16.212,-1.000
10,10,4.25,0.75,3.5,3.25,1.5,1.75,0.75,9.560,-1.000,0.744,-1.000,9.091,9.835,17.168,-1.000
10,10,4.25,0.75,3.5,3.25,1.75,1.5,0.75,9.378,-1.000,0.698,-1.000,8.933,9.632,17.802,-1.000
10,10,4.25,0.75,3.5,3.25,2,1.25,0.75,9.570,-1.000,0.773,-1.000,9.083,9.856,-1.000,-1.000
10,10,4.25,0.75,3.5,3.25,2.25,1,0.75,9.580,-1.000,0.772,-1.000,9.098,9.870,-1.000,-1.000
10,10,4.25,0.75,3.5,3.25,0.25,3,1,9.560,13.420,0.671,2.568,9.094,9.765,12.077,14.645
10,10,4.25,0.75,3.5,3.25,0.5,2.75,1,9.540,14.500,0.105,2.814,9.666,9.770,12.978,15.792
10,10,4.25,0.75,3.5,3.25,0.75,2.5,1,9.600,15.650,0.731,2.932,9.118,9.849,14.017,16.949
10,10,4.25,0.75,3.5,3.25,1,2.25,1,9.590,16.840,0.755,-1.000,9.096,9.852,15.017,-1.000
10,10,4.25,0.75,3.5,3.25,1.25,2,1,9.580,18.000,0.751,-1.000,9.104,9.855,16.113,-1.000
10,10,4.25,0.75,3.5,3.25,1.5,1.75,1,9.530,-1.000,0.760,-1.000,9.052,9.812,17.066,-1.000
10,10,4.25,0.75,3.5,3.25,1.75,1.5,1,9.580,-1.000,0.781,-1.000,9.079,9.860,-1.000,-1.000
10,10,4.25,0.75,3.5,3.25,2,1.25,1,9.580,-1.000,0.763,-1.000,9.098,9.861,-1.000,-1.000
10,10,4.25,0.75,3.5,3.25,0.25,3,1.25,9.530,13.250,0.640,2.397,9.089,9.729,12.002,14.399
10,10,4.25,0.75,3.5,3.25,0.5,2.75,1.25,9.491,14.280,0.680,2.627,9.037,9.717,12.847,15.474
10,10,4.25,0.75,3.5,3.25,0.75,2.5,1.25,9.420,15.371,0.680,2.873,9.079,9.759,13.766,16.639
10,10,4.25,0.75,3.5,3.25,1,2.25,1.25,9.590,16.520,0.757,2.893,9.102,9.859,14.865,17.758
10,10,4.25,0.75,3.5,3.25,1.25,2,1.25,9.582,17.750,0.751,-1.000,9.104,9.854,15.901,-1.000
10,10,4.25,0.75,3.5,3.25,1.5,1.75,1.25,9.560,-1.000,0.749,-1.000,9.080,9.829,16.897,-1.000
10,10,4.25,0.75,3.5,3.25,1.75,1.5,1.25,9.580,-1.000,0.769,-1.000,9.095,9.864,17.934,-1.000
10,10,4.25,0.75,3.5,3.25,0.25,3,1.5,9.560,13.050,0.670,2.151,9.095,9.765,11.920,14.071
10,10,4.25,0.75,3.5,3.25,0.5,2.75,1.5,9.510,13.986,0.698,2.310,9.040,9.738,12.697,15.007
10,10,4.25,0.75,3.5,3.25,0.75,2.5,1.5,9.500,15.000,0.743,2.507,9.018,9.761,13.563,16.070
10,10,4.25,0.75,3.5,3.25,1,2.25,1.5,9.590,16.090,0.738,2.472,9.116,9.854,14.646,17.118
10,10,4.25,0.75,3.5,3.25,1.25,2,1.5,9.580,17.298,0.747,-1.000,9.113,9.860,15.693,-1.000
10,10,4.25,0.75,3.5,3.25,1.5,1.75,1.5,9.570,-1.000,0.753,-1.000,9.100,9.853,16.758,-1.000
10,10,4.25,0.75,3.5,3.25,0.25,3,1.75,9.580,12.790,0.669,1.836,9.124,9.793,11.825,13.661
10,10,4.25,0.75,3.5,3.25,0.5,2.75,1.75,9.610,13.700,0.713,1.927,9.129,9.843,12.629,14.556
10,10,4.25,0.75,3.5,3.25,0.75,2.5,1.75,9.540,14.620,0.119,2.041,9.669,9.787,13.448,15.489
10,10,4.25,0.75,3.5,3.25,1,2.25,1.75,9.520,15.610,0.743,2.115,9.041,9.784,14.331,16.446
10,10,4.25,0.75,3.5,3.25,1.25,2,1.75,9.580,16.740,0.747,2.048,9.112,9.859,15.472,17.520
10,10,4.25,0.75,3.5,3.25,0.25,3,2,9.620,12.500,0.708,1.508,9.129,9.837,11.673,13.181
10,10,4.25,0.75,3.5,3.25,0.5,2.75,2,9.540,13.300,0.722,1.608,9.055,9.777,12.402,14.010
10,10,4.25,0.75,3.5,3.25,0.75,2.5,2,9.520,14.150,0.730,-8.389,9.050,9.780,13.207,4.818
10,10,4.25,0.75,3.5,3.25,1,2.25,2,9.570,15.130,0.732,1.596,9.104,9.837,14.149,15.745
10,10,4.25,0.75,3.5,3.25,0.25,3,2.25,9.600,12.130,0.687,1.190,9.129,9.816,11.489,12.679
10,10,4.25,0.75,3.5,3.25,0.5,2.75,2.25,9.560,12.889,0.726,1.213,9.073,9.799,12.198,13.411
10,10,4.25,0.75,3.5,3.25,0.75,2.5,2.25,9.580,13.710,0.734,1.156,9.103,9.836,13.029,14.185
10,10,4.25,0.75,3.5,3.25,0.25,3,2.5,9.560,11.700,0.702,0.884,9.089,9.791,11.296,12.180
10,10,4.25,0.75,3.5,3.25,0.5,2.75,2.5,9.550,12.444,0.741,0.846,9.058,9.799,11.962,12.808
10,10,4.25,0.75,3.5,3.25,0.25,3,2.75,9.570,11.490,0.750,0.555,9.074,9.824,11.197,11.752
10,10,4.25,1,3.25,3,0.25,2.75,0.5,10.270,14.730,0.824,2.966,9.698,10.522,13.171,16.137
10,10,4.25,1,3.25,3,0.5,2.5,0.5,10.330,16.000,0.885,3.140,9.735,10.620,14.304,17.444
10,10,4.25,1,3.25,3,0.75,2.25,0.5,10.290,17.280,0.928,-1.000,9.674,10.602,15.380,-1.000
10,10,4.25,1,3.25,3,1,2,0.5,10.310,-1.000,0.948,-1.000,9.697,10.645,16.495,-1.000
10,10,4.25,1,3.25,3,1.25,1.75,0.5,10.290,-1.000,0.963,-1.000,9.677,10.640,17.538,-1.000
10,10,4.25,1,3.25,3,1.5,1.5,0.5,10.300,-1.000,0.978,-1.000,9.676,10.654,-1.000,-1.000
10,10,4.25,1,3.25,3,1.75,1.25,0.5,10.300,-1.000,1.000,-1.000,9.660,10.660,-1.000,-1.000
10,10,4.25,1,3.25,3,2,1,0.5,10.300,-1.000,0.992,-1.000,9.672,10.664,-1.000,-1.000
10,10,4.25,1,3.25,3,2.25,0.75,0.5,10.290,-1.000,0.982,-1.000,9.673,10.655,-1.000,-1.000
10,10,4.25,1,3.25,3,0.25,2.75,0.75,10.340,14.680,0.866,2.844,9.738,10.604,13.205,16.049
10,10,4.25,1,3.25,3,0.5,2.5,0.75,10.290,15.890,0.893,3.060,9.690,10.583,14.250,17.310
10,10,4.25,1,3.25,3,0.75,2.25,0.75,10.270,17.150,0.928,-1.000,9.662,10.590,15.291,-1.000
10,10,4.25,1,3.25,3,1,2,0.75,10.320,-1.000,0.978,-1.000,9.683,10.661,16.435,-1.000
10,10,4.25,1,3.25,3,1.25,1.75,0.75,10.280,-1.000,0.975,-1.000,9.651,10.626,17.476,-1.000
10,10,4.25,1,3.25,3,1.5,1.5,0.75,10.300,-1.000,0.969,-1.000,9.685,10.654,-1.000,-1.000
10,10,4.25,1,3.25,3,1.75,1.25,0.75,10.300,-1.000,0.990,-1.000,9.671,10.661,-1.000,-1.000
10,10,4.25,1,3.25,3,2,1,0.75,10.300,-1.000,0.995,-1.000,9.669,10.664,-1.000,-1.000
10,10,4.25,1,3.25,3,0.25,2.75,1,10.330,14.531,0.871,2.696,9.727,10.598,13.114,15.810
10,10,4.25,1,3.25,3,0.5,2.5,1,10.290,15.7,0.894,2.912,9.685,10.579,14.127,17.039
10,10,4.25,1,3.25,3,0.75,2.25,1,10.220,16.910,0.902,-1.000,9.623,10.525,15.137,-1.000
10,10,4.25,1,3.25,3,1,2,1,10.310,-1.000,0.974,-1.000,9.678,10.652,16.289,-1.000
10,10,4.25,1,3.25,3,1.25,1.75,1,10.281,-1.000,0.960,-1.000,9.668,10.628,17.362,-1.000
10,10,4.25,1,3.25,3,1.5,1.5,1,10.310,-1.000,0.983,-1.000,9.674,10.657,-1.000,-1.000
10,10,4.25,1,3.25,3,1.75,1.25,1,10.310,-1.000,0.982,-1.000,9.684,10.666,-1.000,-1.000
10,10,4.25,1,3.25,3,0.25,2.75,1.25,10.290,14.327,0.848,2.496,9.701,10.549,12.989,15.485
10,10,4.25,1,3.25,3,0.5,2.5,1.25,10.198,15.420,0.848,2.689,9.629,10.477,13.943,16.632
10,10,4.25,1,3.25,3,0.75,2.25,1.25,10.280,16.618,0.897,2.790,9.693,10.590,15.021,17.811
